Date,Open,High,Low,Close,Adj Close,Volume
1982-01-04,5.484461,5.541590,5.398766,5.513026,1.687732,321198
1982-01-05,5.398766,5.513026,5.255941,5.427331,1.661499,442414
1982-01-06,5.170247,5.341636,4.970293,5.113117,1.565306,565817
1982-01-07,5.027422,5.113117,4.913163,4.998857,1.530328,508929
1982-01-08,5.027422,5.084552,4.970293,5.027422,1.539072,340453
1982-01-11,4.856033,5.084552,4.627514,4.713208,1.442880,521182
1982-01-12,4.741773,4.827468,4.656079,4.827468,1.477860,473483
1982-01-13,4.713208,4.856033,4.570384,4.627514,1.416646,313322
1982-01-14,4.713208,4.856033,4.570384,4.770338,1.460370,260810
1982-01-15,4.856033,4.913163,4.798903,4.913163,1.504093,185980
1982-01-18,4.856033,4.913163,4.798903,4.884598,1.495349,208735
1982-01-19,4.627514,4.856033,4.398995,4.484689,1.372923,1352184
1982-01-20,4.541819,4.627514,4.456124,4.627514,1.416646,477422
1982-01-21,4.627514,4.656079,4.570384,4.598949,1.407902,393402
1982-01-22,4.598949,4.656079,4.541819,4.598949,1.407902,238054
1982-01-25,4.598949,4.656079,4.541819,4.570384,1.399157,223614
1982-01-26,4.513254,4.627514,4.398995,4.456124,1.364178,329513
1982-01-27,4.541819,4.627514,4.456124,4.627514,1.416646,160162
1982-01-28,4.741773,4.798903,4.656079,4.741773,1.451625,301944
1982-01-29,4.856033,4.913163,4.798903,4.798903,1.469114,326012
1982-02-01,4.684644,4.741773,4.627514,4.656079,1.425391,123841
1982-02-02,4.627514,4.656079,4.570384,4.570384,1.399157,227990
1982-02-03,4.541819,4.627514,4.456124,4.513254,1.381667,197358
1982-02-04,4.541819,4.570384,4.484689,4.541819,1.390412,176353
1982-02-05,4.513254,4.570384,4.456124,4.484689,1.378471,123841
1982-02-08,4.398995,4.484689,4.284735,4.284735,1.317011,328638
1982-02-09,4.284735,4.341865,4.199040,4.256170,1.308231,207860
1982-02-10,4.170475,4.313300,3.999086,4.056216,1.246770,397778
1982-02-11,4.084781,4.170475,3.970521,4.027651,1.237991,400842
1982-02-12,4.170475,4.227605,4.084781,4.113346,1.264330,541311
1982-02-16,4.056216,4.113346,3.970521,4.084781,1.255550,231053
1982-02-17,4.141910,4.170475,4.084781,4.084781,1.255550,408281
1982-02-18,4.199040,4.256170,4.141910,4.227605,1.299450,163225
1982-02-19,4.199040,4.227605,4.141910,4.199040,1.290670,138282
1982-02-22,4.199040,4.341865,4.056216,4.056216,1.246770,187293
1982-02-23,3.999086,4.084781,3.884826,4.084781,1.255550,267374
1982-02-24,4.141910,4.227605,4.027651,4.141910,1.273111,301944
1982-02-25,4.170475,4.256170,4.084781,4.227605,1.299450,497551
1982-02-26,4.284735,4.313300,4.227605,4.284735,1.317011,250307
1982-03-01,4.227605,4.313300,4.141910,4.256170,1.308231,213111
1982-03-02,4.227605,4.313300,4.113346,4.113346,1.264330,136094
1982-03-03,4.027651,4.113346,3.913391,4.027651,1.237991,514180
1982-03-04,3.799132,3.913391,3.656307,3.742002,1.150189,267374
1982-03-05,3.713437,3.856261,3.542048,3.656307,1.123849,344829
1982-03-08,3.627742,3.799132,3.427788,3.427788,1.053609,262560
1982-03-09,3.484918,3.599177,3.370658,3.513483,1.079949,392090
1982-03-10,3.656307,3.827697,3.484918,3.656307,1.123849,238930
1982-03-11,3.742002,3.799132,3.684872,3.684872,1.132629,140907
1982-03-12,3.684872,3.742002,3.627742,3.684872,1.132629,143533
1982-03-15,3.799132,3.856261,3.742002,3.799132,1.167749,99773
1982-03-16,3.856261,3.941956,3.742002,3.827697,1.176530,128217
1982-03-17,3.884826,3.913391,3.856261,3.884826,1.194090,59076
1982-03-18,4.027651,4.113346,3.913391,4.113346,1.264330,208298
1982-03-19,4.170475,4.227605,4.084781,4.113346,1.264330,141782
1982-03-22,4.113346,4.170475,4.056216,4.113346,1.264330,111150
1982-03-23,4.141910,4.227605,4.027651,4.141910,1.273111,195170
1982-03-24,3.999086,4.141910,3.827697,3.913391,1.202870,215299
1982-03-25,3.913391,3.999086,3.827697,3.970521,1.220430,217925
1982-03-26,3.913391,3.970521,3.856261,3.913391,1.202870,152722
1982-03-29,3.827697,3.884826,3.770567,3.799132,1.167749,192982
1982-03-30,3.856261,3.913391,3.770567,3.884826,1.194090,141782
1982-03-31,3.970521,4.056216,3.884826,4.027651,1.237991,168914
1982-04-01,4.027651,4.056216,3.970521,4.027651,1.237991,132155
1982-04-02,4.141910,4.227605,4.056216,4.170475,1.281890,391652
1982-04-05,4.227605,4.284735,4.141910,4.170475,1.281890,227552
1982-04-06,4.199040,4.227605,4.141910,4.170475,1.281890,261247
1982-04-07,4.227605,4.284735,4.141910,4.170475,1.281890,227552
1982-04-08,4.170475,4.227605,4.113346,4.141910,1.273111,862947
1982-04-12,4.027651,4.170475,3.856261,3.970521,1.220430,202171
1982-04-13,3.884826,3.970521,3.770567,3.884826,1.194090,326450
1982-04-14,3.856261,3.941956,3.770567,3.827697,1.176530,198233
1982-04-15,3.770567,3.827697,3.713437,3.799132,1.167749,581570
1982-04-16,3.799132,3.856261,3.742002,3.827697,1.176530,312884
1982-04-19,3.770567,3.827697,3.684872,3.713437,1.141410,354018
1982-04-20,3.713437,3.742002,3.656307,3.713437,1.141410,259497
1982-04-21,3.684872,3.713437,3.656307,3.684872,1.132629,259934
1982-04-22,3.770567,3.884826,3.627742,3.884826,1.194090,407406
1982-04-23,3.970521,4.027651,3.913391,4.027651,1.237991,405655
1982-04-26,4.170475,4.256170,4.056216,4.227605,1.299450,288378
1982-04-27,4.256170,4.341865,4.170475,4.313300,1.325791,635833
1982-04-28,4.484689,4.656079,4.313300,4.656079,1.431152,543062
1982-04-29,4.513254,4.598949,4.398995,4.398995,1.352131,804746
1982-04-30,4.456124,4.541819,4.370430,4.484689,1.378471,321636
1982-05-03,4.484689,4.541819,4.427559,4.513254,1.387251,143533
1982-05-04,4.456124,4.513254,4.370430,4.370430,1.343352,200421
1982-05-05,4.370430,4.427559,4.284735,4.313300,1.325791,135218
1982-05-06,4.370430,4.398995,4.313300,4.370430,1.349070,74830
1982-05-07,4.484689,4.541819,4.427559,4.541819,1.401974,242430
1982-05-10,4.627514,4.684644,4.570384,4.656079,1.437245,355769
1982-05-11,4.770338,4.913163,4.627514,4.884598,1.507783,515930
