Date,Open,High,Low,Close,Adj Close,Volume
1977-01-03,0.945808,0.958589,0.945808,0.958589,0.337406,165282
1977-01-04,0.958589,0.971370,0.907464,0.958589,0.337406,179952
1977-01-05,0.958589,0.984151,0.958589,0.984151,0.346403,189732
1977-01-06,0.984151,1.035276,0.984151,1.035276,0.364398,384354
1977-01-07,1.035276,1.048057,1.022495,1.048057,0.368897,345234
1977-01-10,1.048057,1.060838,1.035276,1.048057,0.368897,311004
1977-01-11,1.048057,1.048057,1.022495,1.022495,0.359899,155502
1977-01-12,1.009714,1.009714,0.984151,0.996933,0.350902,198534
1977-01-13,0.996933,0.996933,0.971370,0.984151,0.346403,155502
1977-01-14,0.984151,0.996933,0.984151,0.984151,0.346403,116382
1977-01-17,0.996933,1.035276,0.996933,1.009714,0.355401,222006
1977-01-18,1.022495,1.035276,1.022495,1.035276,0.364398,112470
1977-01-19,1.035276,1.048057,1.022495,1.022495,0.359899,149634
1977-01-20,1.022495,1.035276,1.009714,1.009714,0.355401,179952
1977-01-21,1.009714,1.022495,0.996933,0.996933,0.350902,185820
1977-01-24,1.035276,1.086401,1.035276,1.086401,0.382393,850860
1977-01-25,1.086401,1.124744,1.073620,1.086401,0.382393,502692
1977-01-26,1.086401,1.086401,1.060838,1.073620,0.377894,263082
1977-01-27,1.073620,1.086401,1.048057,1.073620,0.377894,258192
1977-01-28,1.073620,1.086401,1.048057,1.073620,0.377894,122250
1977-01-31,1.060838,1.060838,1.035276,1.048057,0.368897,114426
1977-02-01,1.048057,1.048057,1.035276,1.048057,0.368897,81174
1977-02-02,1.035276,1.035276,1.009714,1.009714,0.355401,112470
1977-02-03,1.009714,1.022495,0.984151,1.022495,0.359899,153546
1977-02-04,1.022495,1.035276,1.022495,1.022495,0.359899,121272
1977-02-07,1.035276,1.060838,1.035276,1.035276,0.364398,82152
1977-02-08,1.035276,1.035276,1.022495,1.022495,0.359899,115404
1977-02-09,1.022495,1.048057,1.022495,1.022495,0.359899,283620
1977-02-10,1.022495,1.022495,0.996933,1.009714,0.355401,74328
1977-02-11,1.009714,1.009714,0.971370,0.971370,0.341904,152568
1977-02-14,0.958589,0.958589,0.945808,0.945808,0.332907,143766
1977-02-15,0.958589,0.984151,0.958589,0.984151,0.346403,175062
1977-02-16,0.984151,0.996933,0.971370,0.984151,0.346403,225918
1977-02-17,0.984151,1.035276,0.984151,1.022495,0.359899,1001472
1977-02-18,1.022495,1.060838,1.022495,1.035276,0.364398,472374
1977-02-22,1.048057,1.060838,1.048057,1.048057,0.368897,275796
1977-02-23,1.048057,1.060838,1.035276,1.035276,0.364398,81174
